40.7500219,-73.9856157,35 WEST 35 STREET,New York,NY,10001,USA
40.7274742,-73.9921269,37 EAST 4 STREET,New York,NY,10003,USA
40.7226607,-73.9899137,241 ELDRIDGE STREET,New York,NY,10002,USA
40.7231538,-73.9772643,272 EAST 7 STREET,New York,NY,10009,USA
40.71570670000001,-73.9939685,99 CANAL STREET,New York,NY,10002,USA
40.7122736,-73.98499269999999,56 MONTGOMERY STREET,New York,NY,10002,USA
40.7393428,-74.0031812,67 8 AVENUE,New York,NY,10014,USA
40.7443475,-73.982235,119 EAST 30 STREET,New York,NY,10016,USA
40.7461741,-73.98315219999999,37 EAST 32 STREET,New York,NY,10016,USA
40.7476541,-74.0008829,237 9 AVENUE,New York,NY,10001,USA
40.744359,-73.997749,259 WEST 22 STREET,New York,NY,10011,USA
40.7306926,-73.9857445,186 2 AVENUE,New York,NY,10003,USA
40.750342,-73.989817,142 WEST 34 STREET,New York,NY,10001,USA
40.71847959999999,-74.00952410000001,7 HARRISON STREET,New York,NY,10013,USA
40.7236857,-73.9877463,26 1 AVENUE,New York,NY,10009,USA
40.7237466,-73.9766915,394 EAST 8 STREET,New York,NY,10009,USA
40.7254953,-73.9986235,138 GREENE STREET,New York,NY,10012,USA
40.717305,-74.0085663,88 THOMAS STREET,New York,NY,10013,USA
40.73823,-74.001543,224 WEST 13 STREET,New York,NY,10011,USA
40.7215968,-74.00304109999999,24 WOOSTER STREET,New York,NY,10013,USA
40.7155652,-73.99264029999999,21 ALLEN STREET,New York,NY,10002,USA
40.746844,-74.002875,436 WEST 23 STREET,New York,NY,10011,USA
40.7381832,-74.0055861,623 HUDSON STREET,New York,NY,10014,USA
40.7310802,-74.0038977,18 MORTON STREET,New York,NY,10014,USA
40.7452202,-73.97811949999999,495 3 AVENUE,New York,NY,10016,USA
40.7068228,-74.0085182,54 PINE STREET,New York,NY,10005,USA
40.722031,-74.007266,32 LAIGHT STREET,New York,NY,10013,USA
40.7394916,-73.98124760000002,220 EAST 25 STREET,New York,NY,10010,USA
40.7354099,-74.00821189999999,344 WEST 11 STREET,New York,NY,10014,USA
40.7479263,-73.97884239999999,282 LEXINGTON AVENUE,New York,NY,10016,USA
40.7393987,-73.99074689999999,133 5 AVENUE,New York,NY,10003,USA
40.7196857,-74.007032,16 NORTH MOORE STREET,New York,NY,10013,USA
40.7193111,-73.9820767,343 STANTON STREET,New York,NY,10002,USA
40.7477221,-73.9920734,155 WEST 29 STREET,New York,NY,10001,USA
40.7176569,-74.00278780000001,6 CORTLANDT ALLEY,New York,NY,10013,USA
40.7403217,-73.9858831,303 PARK AVENUE SOUTH,New York,NY,10010,USA
40.7522667,-74.000181,460 WEST 31 STREET,New York,NY,10001,USA
40.7315893,-73.99446340000001,21 UNIVERSITY PLACE,New York,NY,10003,USA
40.725235,-73.979153,327 EAST 8 STREET,New York,NY,10009,USA
40.737489,-74.002522,246 WEST 12 STREET,New York,NY,10014,USA
40.7222045,-74.003091,68 GRAND STREET,New York,NY,10013,USA
40.7534221,-74.0048013,606 WEST 30 STREET,New York,NY,10001,USA
40.7312895,-73.99962409999999,37 WASHINGTON SQUARE WEST,New York,NY,10011,USA
40.744569,-74.00015599999999,313 WEST 21 STREET,New York,NY,10011,USA
40.7398485,-74.0074348,28 LITTLE WEST 12 STREET,New York,NY,10014,USA
40.713278,-74.00847399999999,19 PARK PLACE,New York,NY,10007,USA
40.7240768,-73.9993546,117 MERCER STREET,New York,NY,10012,USA
40.7541488,-73.9999184,501 WEST 33 STREET,New York,NY,10001,USA
40.717634,-74.0024233,77 WHITE STREET,New York,NY,10013,USA
40.74381,-73.984072,416 PARK AVENUE SOUTH,New York,NY,10016,USA
40.7347648,-74.0052492,93 CHARLES STREET,New York,NY,10014,USA
40.7150042,-74.0092947,60 WARREN STREET,New York,NY,10007,USA
40.7173024,-73.99514649999999,149 HESTER STREET,New York,NY,10002,USA
40.738403,-74.003559,48 8 AVENUE,New York,NY,10014,USA
40.72551929999999,-73.9957017,154 CROSBY STREET,New York,NY,10012,USA
40.7326111,-73.9981178,1 MAC DOUGAL ALLEY,New York,NY,10011,USA
40.743415,-74.00306499999999,359 WEST 18 STREET,New York,NY,10011,USA
40.7465582,-73.9811847,3 PARK AVENUE,New York,NY,10016,USA
40.746989,-73.98862559999999,1231 BROADWAY,New York,NY,10001,USA
40.7421787,-73.99638,159 WEST 20 STREET,New York,NY,10011,USA
40.7372137,-73.99984169999999,169 WEST 12 STREET,New York,NY,10011,USA
40.69267139999999,-74.0182386,654 GOVERNORS ISLAND,New York,NY,10004,USA
40.7314567,-73.99553809999999,50 WASHINGTON MEWS,New York,NY,10003,USA
40.732168,-73.993055,34 EAST 10 STREET,New York,NY,10003,USA
40.7191315,-74.00434260000002,295 CHURCH STREET,New York,NY,10013,USA
40.727809,-73.9848343,140 1 AVENUE,New York,NY,10009,USA
40.7331082,-73.9995658,388 AVENUE OF THE AMERICAS,New York,NY,10011,USA
40.71563769999999,-73.9836062,10 PITT STREET,New York,NY,10002,USA
40.7212488,-73.9838271,2 CLINTON STREET,New York,NY,10002,USA
40.7296465,-74.0021021,2 MINETTA STREET,New York,NY,10012,USA
40.7365788,-73.9821556,359 2 AVENUE,New York,NY,10010,USA
40.7378436,-73.98767819999999,239 PARK AVENUE SOUTH,New York,NY,10003,USA
40.7179174,-74.0039378,3 FRANKLIN PLACE,New York,NY,10013,USA
40.7237208,-73.9787783,98 AVENUE C,New York,NY,10009,USA
40.7485419,-73.97739229999999,146 EAST 38 STREET,New York,NY,10016,USA
40.7178933,-73.9967712,171 HESTER STREET,New York,NY,10013,USA
40.68945009999999,-74.016792,20 GOVERNORS ISLAND,New York,NY,10004,USA
40.7466854,-73.9744846,300 EAST 37 STREET,New York,NY,10016,USA
40.7385698,-73.99322289999999,17 WEST 17 STREET,New York,NY,10011,USA
40.736785,-74.002674,30 BANK STREET,New York,NY,10014,USA
